2021-12-09 21:39:04,418 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getWebConfigUsingGET_1
2021-12-09 21:39:04,441 [main] INFO  o.a.coyote.http11.Http11NioProtocol [Line:173] - Starting ProtocolHandler ["http-nio-8002"]
2021-12-09 21:39:04,462 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer [Line:204] - Tomcat started on port(s): 8002 (http) with context path ''
2021-12-09 21:39:04,738 [main] INFO  o.s.c.a.n.r.NacosServiceRegistry [Line:64 ] - nacos registry, service-core 192.168.1.108:8002 register finished
2021-12-09 21:39:04,890 [main] INFO  com.jzj.core.CoreApplication [Line:61 ] - Started CoreApplication in 12.6 seconds (JVM running for 13.733)
2021-12-09 21:39:56,055 [http-nio-8002-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [Line:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-12-09 21:39:56,055 [http-nio-8002-exec-1] INFO  o.s.web.servlet.DispatcherServlet [Line:525] - Initializing Servlet 'dispatcherServlet'
2021-12-09 21:39:56,067 [http-nio-8002-exec-1] INFO  o.s.web.servlet.DispatcherServlet [Line:547] - Completed initialization in 12 ms
2021-12-09 21:40:28,533 [SpringContextShutdownHook] INFO  o.s.c.a.n.r.NacosServiceRegistry [Line:76 ] - De-registering from Nacos Server now...
2021-12-09 21:40:28,650 [SpringContextShutdownHook] INFO  o.s.c.a.n.r.NacosServiceRegistry [Line:95 ] - De-registration finished.
2021-12-09 21:40:28,651 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskScheduler [Line:208] - Shutting down ExecutorService 'taskScheduler'
2021-12-09 21:40:28,652 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor [Line:208] - Shutting down ExecutorService 'applicationTaskExecutor'
2021-12-09 21:40:28,668 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource [Line:350] - HikariPool-1 - Shutdown initiated...
2021-12-09 21:40:28,672 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource [Line:352] - HikariPool-1 - Shutdown completed.
2021-12-09 21:43:21,512 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:330] - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-09 21:43:21,802 [main] INFO  com.jzj.core.CoreApplication [Line:655] - The following profiles are active: dev
2021-12-09 21:43:22,802 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'dictMapper' and 'com.jzj.core.mapper.DictMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:43:22,802 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduPaperMapper' and 'com.jzj.core.mapper.EduPaperMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:43:22,803 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduPaperTopicMapper' and 'com.jzj.core.mapper.EduPaperTopicMapper' mapperInterface. Bean already defined with the same name!
